"id","application_id","name","type","geojson"
"7498008d-0d08-4a06-b7f1-e187af27ec84","00ba414a-ab4f-448d-9730-e188580d6b6a","LSE01-33","Marker","{""type"": ""Feature"", ""geometry"": {""type"": ""Point"", ""coordinates"": [-6.66606088179787, 38.86041444094043]}, ""properties"": {""name"": ""LSE01-33"", ""type"": ""Physical"", ""dev_eui"": ""a8404133f1882c40"", ""feature"": ""Marker"", ""category"": ""Dragino-LSE01"", ""dev_name"": ""LSE01-33"", ""platform"": ""Chirpstack"", ""protocol"": ""LoRaWAN"", ""dev_profile"": ""Dragino-LSE01""}}"
"74b92c4b-b293-45b9-a83c-d6b357bc7e14","2e225144-f8bc-4af7-a7d4-2f4a4ee4a3ce","Contador1","Marker","{""type"": ""Feature"", ""geometry"": {""type"": ""Point"", ""coordinates"": [-6.6671615839004525, 38.85533947934131]}, ""properties"": {""name"": ""Contador1"", ""type"": ""Physical"", ""dev_eui"": ""a84041f49a592344"", ""feature"": ""Marker"", ""category"": ""SondasHumedad"", ""dev_name"": ""sector01-sw3l"", ""protocol"": ""LoRaWAN"", ""dev_profile"": ""Dragino-SW3L""}}"
"761a44eb-2356-40cc-a5f3-e115c20ef349","bb57ca71-27ad-4506-833f-5639986f2345","LSE01-03","Marker","{""type"": ""Feature"", ""geometry"": {""type"": ""Point"", ""coordinates"": [-5.697988271713258, 38.99889112344438]}, ""properties"": {""name"": ""LSE01-03"", ""type"": ""Physical"", ""dev_eui"": ""a84041756187e63f"", ""feature"": ""Marker"", ""category"": ""Dragino-LSE01"", ""dev_name"": ""LSE01-03"", ""protocol"": ""LoRaWAN"", ""dev_profile"": ""Dragino-LSE01""}}"
"7666c9ff-ca36-4c41-8aa8-b48baecb4271","00ba414a-ab4f-448d-9730-e188580d6b6a","LLMS01-11","Marker","{""type"": ""Feature"", ""geometry"": {""type"": ""Point"", ""coordinates"": [-6.672338166382481, 38.85680346083686]}, ""properties"": {""name"": ""LLMS01-11"", ""type"": ""Physical"", ""dev_eui"": ""a84041806188cc0d"", ""feature"": ""Marker"", ""category"": ""Dragino-LLMS01"", ""dev_name"": ""LLMS01-11"", ""protocol"": ""LoRaWAN"", ""dev_profile"": ""Dragino-LLMS01""}}"
"772aab8a-13a4-4b8a-94f5-f54135f44b17","7c13db9b-8d96-4100-8cea-6466ac631353","LHT65N-04","Marker","{""type"": ""Feature"", ""geometry"": {""type"": ""Point"", ""coordinates"": [-6.343327760696412, 39.47900096446947]}, ""properties"": {""name"": ""LHT65N-04"", ""type"": ""Physical"", ""dev_eui"": ""a8404137918801a2"", ""feature"": ""Marker"", ""category"": ""Dragino-LHT65N"", ""dev_name"": ""LHT65N-04"", ""protocol"": ""LoRaWAN"", ""dev_profile"": ""Dragino-LHT65N""}}"
"774fae59-3e3e-46eb-b637-11c12962ed74","fd5d0bdf-8727-438c-af06-b6c3a7fdc261","solo-pasto-elvas-2","Marker","{""type"": ""Feature"", ""geometry"": {""type"": ""Point"", ""coordinates"": [-7.136389, 38.888889]}, ""properties"": {""name"": ""solo-pasto-elvas-2"", ""type"": ""Physical"", ""dev_eui"": ""2876673000000007"", ""feature"": ""Marker"", ""category"": ""Arduino-MKR1310-Pasto"", ""dev_name"": ""solo-pasto-elvas-2"", ""protocol"": ""LoRaWAN"", ""dev_profile"": ""Arduino-MKR-WAN-1310-pasto""}}"
"782b2ca2-738c-45b0-b9f9-c4f153d7ba36","2e225144-f8bc-4af7-a7d4-2f4a4ee4a3ce","Marker0018","Marker","{""type"": ""Feature"", ""geometry"": {""type"": ""Point"", ""coordinates"": [-6.666823625564576, 38.85591632509188]}, ""properties"": {""name"": ""Marker0018"", ""type"": ""Physical"", ""dev_eui"": ""-"", ""feature"": ""Marker"", ""category"": ""Contadores"", ""dev_name"": ""-"", ""protocol"": ""LoRaWAN"", ""dev_profile"": ""-""}}"
"7ac982a0-b960-4d8a-a314-6446b6f53e55","6382a6e8-da9d-42ce-85b8-0d5cd82d0a07","Solo2","Marker","{""type"": ""Feature"", ""geometry"": {""type"": ""Point"", ""coordinates"": [-8.016111, 38.533611]}, ""properties"": {""name"": ""Solo2"", ""type"": ""Physical"", ""dev_eui"": ""a8610a3335498b0e"", ""feature"": ""Marker"", ""category"": ""Arduino-MKR1310-Solo"", ""dev_name"": ""solo2"", ""protocol"": ""LoRaWAN"", ""dev_profile"": ""Arduino-MKR-WAN-1310""}}"
"7e6ea603-15b1-4d9e-a873-f9eaddc18f1a","2e225144-f8bc-4af7-a7d4-2f4a4ee4a3ce","Marker0016","Marker","{""type"": ""Feature"", ""geometry"": {""type"": ""Point"", ""coordinates"": [-6.666909456253053, 38.85532275910487]}, ""properties"": {""name"": ""Marker0016"", ""type"": ""Physical"", ""dev_eui"": ""-"", ""feature"": ""Marker"", ""category"": ""Contadores"", ""dev_name"": ""-"", ""protocol"": ""LoRaWAN"", ""dev_profile"": ""-""}}"
"7ed5b055-3f60-4c17-a212-1fd76e3a6728","00ba414a-ab4f-448d-9730-e188580d6b6a","LSE01-25","Marker","{""type"": ""Feature"", ""geometry"": {""type"": ""Point"", ""coordinates"": [-6.67290683054674, 38.85453082862714]}, ""properties"": {""name"": ""LSE01-25"", ""type"": ""Physical"", ""dev_eui"": ""a840418551882c38"", ""feature"": ""Marker"", ""category"": ""Dragino-LSE01"", ""dev_name"": ""LSE01-25"", ""platform"": ""Chirpstack"", ""protocol"": ""LoRaWAN"", ""dev_profile"": ""Dragino-LSE01""}}"
"7f8ee064-3310-4b37-afe0-0624cef04efc","bb57ca71-27ad-4506-833f-5639986f2345","S1-09","Marker","{""type"": ""Feature"", ""geometry"": {""type"": ""Point"", ""coordinates"": [-5.6954240798950195, 38.99870585206776]}, ""properties"": {""name"": ""S1-09"", ""type"": ""Physical"", ""dev_eui"": ""cc0de7000000cc55"", ""feature"": ""Marker"", ""category"": ""Hydrodigit-S1"", ""dev_name"": ""S1-09"", ""protocol"": ""LoRaWAN"", ""dev_profile"": ""Hydrodigit-S1""}}"
"7ff18670-bcdf-4b48-8f57-5aeeb292e2b8","bb57ca71-27ad-4506-833f-5639986f2345","S1-07","Marker","{""type"": ""Feature"", ""geometry"": {""type"": ""Point"", ""coordinates"": [-5.697698593139649, 38.99618914245469]}, ""properties"": {""name"": ""S1-07"", ""type"": ""Physical"", ""dev_eui"": ""cc0de7000000cc8a"", ""feature"": ""Marker"", ""category"": ""Hydrodigit-S1"", ""dev_name"": ""S1-07"", ""protocol"": ""LoRaWAN"", ""dev_profile"": ""Hydrodigit-S1""}}"
"8159ac7e-ba61-45f7-9f4e-b2c80ba56442","bb57ca71-27ad-4506-833f-5639986f2345","LLMS01-10","Marker","{""type"": ""Feature"", ""geometry"": {""type"": ""Point"", ""coordinates"": [-5.696582794189453, 38.996558106557075]}, ""properties"": {""name"": ""LLMS01-10"", ""type"": ""Physical"", ""dev_eui"": ""a840419b3188cc0c"", ""feature"": ""Marker"", ""category"": ""Dragino-LLMS01"", ""dev_name"": ""LLMS01-10"", ""protocol"": ""LoRaWAN"", ""dev_profile"": ""Dragino-LLMS01""}}"
"83a2a56c-d351-4795-8592-fc599e3b70ad","2e225144-f8bc-4af7-a7d4-2f4a4ee4a3ce","Contador3","Marker","{""type"": ""Feature"", ""geometry"": {""type"": ""Point"", ""coordinates"": [-6.667113304138184, 38.855531761778025]}, ""properties"": {""name"": ""Contador3"", ""type"": ""Physical"", ""dev_eui"": ""-"", ""feature"": ""Marker"", ""category"": ""SondasHumedad"", ""dev_name"": ""-"", ""protocol"": ""LoRaWAN"", ""dev_profile"": ""-""}}"
"83f10056-28d2-4518-b5f7-f23b2ec5a9e6","2e225144-f8bc-4af7-a7d4-2f4a4ee4a3ce","Marker0008","Marker","{""type"": ""Feature"", ""geometry"": {""type"": ""Point"", ""coordinates"": [-6.667011380195619, 38.85614622607984]}, ""properties"": {""name"": ""Marker0008"", ""type"": ""Physical"", ""dev_eui"": ""-"", ""feature"": ""Marker"", ""category"": ""Contadores"", ""dev_name"": ""-"", ""protocol"": ""LoRaWAN"", ""dev_profile"": ""-""}}"
"88298dac-1b47-4e31-9aad-6581ac9d5e93","2df8b3b7-9810-48f6-b62f-033e8db5899f","Cong-20-P1","Marker","{""type"": ""Feature"", ""geometry"": {""type"": ""Point"", ""coordinates"": [-6.671984195709229, 38.85212945937825]}, ""properties"": {""name"": ""Cong-20-P1"", ""type"": ""Physical"", ""dev_eui"": ""a84041cc7e5caa0f"", ""feature"": ""Marker"", ""category"": ""Sensor"", ""dev_name"": ""cong-20-lab"", ""protocol"": ""LoRaWAN"", ""dev_profile"": ""Dragino-LHT52""}}"
"88614861-54f0-492e-b189-efa27bd40de3","00ba414a-ab4f-448d-9730-e188580d6b6a","LLMS01-12","Marker","{""type"": ""Feature"", ""geometry"": {""type"": ""Point"", ""coordinates"": [-6.6729497696607245, 38.85702065213991]}, ""properties"": {""name"": ""LLMS01-12"", ""type"": ""Physical"", ""dev_eui"": ""a840411e3188cc0e"", ""feature"": ""Marker"", ""category"": ""Dragino-LLMS01"", ""dev_name"": ""LLMS01-12"", ""protocol"": ""LoRaWAN"", ""dev_profile"": ""Dragino-LLMS01""}}"
"88cc2ae6-2df1-499f-ba61-1db6008506b9","6382a6e8-da9d-42ce-85b8-0d5cd82d0a07","Solo3","Marker","{""type"": ""Feature"", ""geometry"": {""type"": ""Point"", ""coordinates"": [-8.016389, 38.533056]}, ""properties"": {""name"": ""Solo3"", ""type"": ""Physical"", ""dev_eui"": ""a8610a3339287c11"", ""feature"": ""Marker"", ""category"": ""Arduino-MKR1310-Solo"", ""dev_name"": ""solo3"", ""protocol"": ""LoRaWAN"", ""dev_profile"": ""Arduino-MKR-WAN-1310""}}"
"8a2af6be-af38-4ad8-b0e9-3636772c0bd5","00ba414a-ab4f-448d-9730-e188580d6b6a","LSE01-23","Marker","{""type"": ""Feature"", ""geometry"": {""type"": ""Point"", ""coordinates"": [-6.672413309095074, 38.85438043323637]}, ""properties"": {""name"": ""LSE01-23"", ""type"": ""Physical"", ""dev_eui"": ""a840419d41882c36"", ""feature"": ""Marker"", ""category"": ""Dragino-LSE01"", ""dev_name"": ""LSE01-23"", ""platform"": ""Chirpstack"", ""protocol"": ""LoRaWAN"", ""dev_profile"": ""Dragino-LSE01""}}"
"8d96ecae-423d-4b33-b5a8-5f72998c69e5","bb57ca71-27ad-4506-833f-5639986f2345","LSE01-13","Marker","{""type"": ""Feature"", ""geometry"": {""type"": ""Point"", ""coordinates"": [-5.695960521697999, 38.99808307284783]}, ""properties"": {""name"": ""LSE01-13"", ""type"": ""Physical"", ""dev_eui"": ""a8404159f1882c2c"", ""feature"": ""Marker"", ""category"": ""Dragino-LSE01"", ""dev_name"": ""LSE01-13"", ""protocol"": ""LoRaWAN"", ""dev_profile"": ""Dragino-LSE01""}}"
"8e957aeb-2f3a-4e47-8313-ac5c0591565d","00ba414a-ab4f-448d-9730-e188580d6b6a","LSE01-34","Marker","{""type"": ""Feature"", ""geometry"": {""type"": ""Point"", ""coordinates"": [-6.665309542821375, 38.86023071173928]}, ""properties"": {""name"": ""LSE01-34"", ""type"": ""Physical"", ""dev_eui"": ""a8404169f1882c41"", ""feature"": ""Marker"", ""category"": ""Dragino-LSE01"", ""dev_name"": ""LSE01-34"", ""platform"": ""Chirpstack"", ""protocol"": ""LoRaWAN"", ""dev_profile"": ""Dragino-LSE01""}}"
"91783131-32bc-4e9a-b83a-ffe909f46b4b","bb57ca71-27ad-4506-833f-5639986f2345","LSE01-02","Marker","{""type"": ""Feature"", ""geometry"": {""type"": ""Point"", ""coordinates"": [-5.698599815368653, 38.998757848259395]}, ""properties"": {""name"": ""LSE01-02"", ""type"": ""Physical"", ""dev_eui"": ""a84041fee187e63e"", ""feature"": ""Marker"", ""category"": ""Dragino-LSE01"", ""dev_name"": ""LSE01-02"", ""protocol"": ""LoRaWAN"", ""dev_profile"": ""Dragino-LSE01""}}"
"91a62329-a4df-49da-942e-8b8b0415fd8d","00ba414a-ab4f-448d-9730-e188580d6b6a","LSE01-24","Marker","{""type"": ""Feature"", ""geometry"": {""type"": ""Point"", ""coordinates"": [-6.670867871016925, 38.85473120600596]}, ""properties"": {""name"": ""LSE01-24"", ""type"": ""Physical"", ""dev_eui"": ""a84041dbb1882c37"", ""feature"": ""Marker"", ""category"": ""Dragino-LSE01"", ""dev_name"": ""LSE01-24"", ""platform"": ""Chirpstack"", ""protocol"": ""LoRaWAN"", ""dev_profile"": ""Dragino-LSE01""}}"
"9609676d-dfce-44cc-9a46-cff8fb4d5992","8069c292-977a-46ae-82f9-7eea2532f833","Dragino-LHT65N","Marker","{""type"": ""Feature"", ""geometry"": {""type"": ""Point"", ""coordinates"": [-6.341916918754578, 39.47825362663026]}, ""properties"": {""name"": ""Dragino-LHT65N"", ""type"": ""Physical"", ""dev_eui"": ""a840415bd189f47a"", ""feature"": ""Marker"", ""category"": ""Dragino-LHT65N"", ""dev_name"": ""dragino-lht65n"", ""protocol"": ""LoRaWAN"", ""dev_profile"": ""Dragino-LHT65""}}"
"979ec03b-496d-4f5e-a36b-39d50659c3b2","8069c292-977a-46ae-82f9-7eea2532f833","AGD440_24","Marker","{""type"": ""Feature"", ""geometry"": {""type"": ""Point"", ""coordinates"": [-6.341804250954749, 39.47845649998191]}, ""properties"": {""name"": ""AGD440_24"", ""type"": ""Physical"", ""dev_eui"": ""v#4599#yzbi4xs8i"", ""feature"": ""Marker"", ""category"": ""AGD440_24"", ""dev_name"": ""AGD440_24"", ""protocol"": ""FloraPulse"", ""dev_profile"": ""FloraPulse-Device""}}"
"99ad3d01-c013-4abf-9041-b7ed81be9a57","7c13db9b-8d96-4100-8cea-6466ac631353","LHT65N-05","Marker","{""type"": ""Feature"", ""geometry"": {""type"": ""Point"", ""coordinates"": [-6.342088580131532, 39.47912316504199]}, ""properties"": {""name"": ""LHT65N-05"", ""type"": ""Physical"", ""dev_eui"": ""a84041ccf18801a7"", ""feature"": ""Marker"", ""category"": ""Dragino-LHT65N"", ""dev_name"": ""LHT65N-05"", ""protocol"": ""LoRaWAN"", ""dev_profile"": ""Dragino-LHT65N""}}"
"9c9b1ad1-87c9-40fc-888c-71e4db16547f","bb57ca71-27ad-4506-833f-5639986f2345","LLMS01-15","Marker","{""type"": ""Feature"", ""geometry"": {""type"": ""Point"", ""coordinates"": [-5.698009729385377, 38.99821637589946]}, ""properties"": {""name"": ""LLMS01-15"", ""type"": ""Physical"", ""dev_eui"": ""a840410c3188cc11"", ""feature"": ""Marker"", ""category"": ""Dragino-LLMS01"", ""dev_name"": ""LLMS01-15"", ""protocol"": ""LoRaWAN"", ""dev_profile"": ""Dragino-LLMS01""}}"
"9efe254e-6b10-4423-a92a-30394bcdf32a","6194aab3-0730-4558-b5d6-64c56a0012a1","TrackerD-01","Marker","{""type"": ""Feature"", ""geometry"": {""type"": ""Point"", ""coordinates"": [-6.341729164123536, 39.478447111154566]}, ""properties"": {""name"": ""TrackerD-01"", ""type"": ""Physical"", ""dev_eui"": ""a84041dc8759c45c"", ""feature"": ""Marker"", ""category"": ""Dragino-TrackerD"", ""dev_name"": ""TrackerD-01"", ""protocol"": ""LoRaWAN"", ""dev_profile"": ""Dragino-TrackerD""}}"
"a2a46cf5-8790-4815-a31f-dbac2b063d7b","fd5d0bdf-8727-438c-af06-b6c3a7fdc261","meteo-doisportos","Marker","{""type"": ""Feature"", ""geometry"": {""type"": ""Point"", ""coordinates"": [-7.147223, 38.906944]}, ""properties"": {""name"": ""meteo-doisportos"", ""type"": ""Physical"", ""dev_eui"": ""2876673000000008"", ""feature"": ""Marker"", ""category"": ""Arduino-MKR1310-Meteo"", ""dev_name"": ""meteo-doisportos"", ""protocol"": ""LoRaWAN"", ""dev_profile"": ""Arduino-MKR-WAN-1310-meteo""}}"
"a40b1bc1-a4ee-4ccb-9f2c-d13b30aa4ac4","6194aab3-0730-4558-b5d6-64c56a0012a1","LHT65N-PIR-01","Marker","{""type"": ""Feature"", ""geometry"": {""type"": ""Point"", ""coordinates"": [-6.34162187576294, 39.47842934089209]}, ""properties"": {""name"": ""LHT65N-PIR-01"", ""type"": ""Physical"", ""dev_eui"": ""a84041beb189f478"", ""feature"": ""Marker"", ""category"": ""Dragino-LHT65N-PIR"", ""dev_name"": ""LHT65N-PIR-1"", ""protocol"": ""LoRaWAN"", ""dev_profile"": ""Dragino-LHT65N-PIR""}}"
"a4f932ef-d8bb-4c39-a356-ae4a4ef7b0d4","fd5d0bdf-8727-438c-af06-b6c3a7fdc261","solo1-evora","Marker","{""type"": ""Feature"", ""geometry"": {""type"": ""Point"", ""coordinates"": [-8.015278, 38.533333]}, ""properties"": {""name"": ""solo1-evora"", ""type"": ""Physical"", ""dev_eui"": ""2856757000000001"", ""feature"": ""Marker"", ""category"": ""Arduino-MKR1310-Solo"", ""dev_name"": ""solo1-evora"", ""protocol"": ""LoRaWAN"", ""dev_profile"": ""Arduino-MKR-WAN-1310-solo""}}"
"a9bc960f-d5b0-4137-8f56-651121bd91ac","bb57ca71-27ad-4506-833f-5639986f2345","S1-04","Marker","{""type"": ""Feature"", ""geometry"": {""type"": ""Point"", ""coordinates"": [-5.696089267730714, 38.994222592406445]}, ""properties"": {""name"": ""S1-04"", ""type"": ""Physical"", ""dev_eui"": ""cc0de7000000cc95"", ""feature"": ""Marker"", ""category"": ""Hydrodigit-S1"", ""dev_name"": ""S1-04"", ""protocol"": ""LoRaWAN"", ""dev_profile"": ""Hydrodigit-S1""}}"
"a9eed008-ed15-4ecc-9056-5b1e6312a991","00ba414a-ab4f-448d-9730-e188580d6b6a","LSE01-32","Marker","{""type"": ""Feature"", ""geometry"": {""type"": ""Point"", ""coordinates"": [-6.66464405956869, 38.85991311586833]}, ""properties"": {""name"": ""LSE01-32"", ""type"": ""Physical"", ""dev_eui"": ""a840416f81882c3f"", ""feature"": ""Marker"", ""category"": ""Dragino-LSE01"", ""dev_name"": ""LSE01-32"", ""platform"": ""Chirpstack"", ""protocol"": ""LoRaWAN"", ""dev_profile"": ""Dragino-LSE01""}}"
"aa3bfb65-1f58-4e18-a945-4e25df8b74a5","bb57ca71-27ad-4506-833f-5639986f2345","S1-06","Marker","{""type"": ""Feature"", ""geometry"": {""type"": ""Point"", ""coordinates"": [-5.698535442352296, 38.998139307417745]}, ""properties"": {""name"": ""S1-06"", ""type"": ""Physical"", ""dev_eui"": ""cc0de7000000cc86"", ""feature"": ""Marker"", ""category"": ""Hydrodigit-S1"", ""dev_name"": ""S1-06"", ""protocol"": ""LoRaWAN"", ""dev_profile"": ""Hydrodigit-S1""}}"
"ab6e9f00-3141-43ec-8826-3d8dc7932656","2e225144-f8bc-4af7-a7d4-2f4a4ee4a3ce","Marker0005","Marker","{""type"": ""Feature"", ""geometry"": {""type"": ""Point"", ""coordinates"": [-6.667065024375916, 38.855933045188785]}, ""properties"": {""name"": ""Marker0005"", ""type"": ""Physical"", ""dev_eui"": ""-"", ""feature"": ""Marker"", ""category"": ""Contadores"", ""dev_name"": ""-"", ""protocol"": ""LoRaWAN"", ""dev_profile"": ""-""}}"
"ac3cb160-d64a-43c4-838a-f17c939686d8","2e225144-f8bc-4af7-a7d4-2f4a4ee4a3ce","Marker0013","Marker","{""type"": ""Feature"", ""geometry"": {""type"": ""Point"", ""coordinates"": [-6.352243423461915, 38.928256252404005]}, ""properties"": {""name"": ""Marker0013"", ""type"": ""Physical"", ""dev_eui"": ""a84041efb15c2b57"", ""feature"": ""Marker"", ""category"": ""Contadores"", ""dev_name"": ""se0x-nodo02"", ""protocol"": ""LoRaWAN"", ""dev_profile"": ""Dragino-LSE01""}}"
"b010ea1e-e741-4d32-b749-7a84123ca66a","fd5d0bdf-8727-438c-af06-b6c3a7fdc261","meteo-elvas","Marker","{""type"": ""Feature"", ""geometry"": {""type"": ""Point"", ""coordinates"": [-7.14712679386139, 38.906943298139495]}, ""properties"": {""name"": ""meteo-elvas"", ""type"": ""Physical"", ""dev_eui"": ""2876673000000005"", ""feature"": ""Marker"", ""category"": ""Arduino-MKR1310-Meteo"", ""dev_name"": ""meteo-elvas"", ""protocol"": ""LoRaWAN"", ""dev_profile"": ""Arduino-MKR-WAN-1310-meteo""}}"
"b1d1edb2-8a61-467a-bb39-30f563ed44a5","fd5d0bdf-8727-438c-af06-b6c3a7fdc261","solo3-evora","Marker","{""type"": ""Feature"", ""geometry"": {""type"": ""Point"", ""coordinates"": [-8.016389, 38.533056]}, ""properties"": {""name"": ""solo3-evora"", ""type"": ""Physical"", ""dev_eui"": ""2856757000000003"", ""feature"": ""Marker"", ""category"": ""Arduino-MKR1310-Solo"", ""dev_name"": ""solo3-evora"", ""protocol"": ""LoRaWAN"", ""dev_profile"": ""Arduino-MKR-WAN-1310-solo""}}"
"b23e9456-4920-4d52-8fbf-95cab871a15d","fd5d0bdf-8727-438c-af06-b6c3a7fdc261","solo5-evora","Marker","{""type"": ""Feature"", ""geometry"": {""type"": ""Point"", ""coordinates"": [-8.013889, 38.534167]}, ""properties"": {""name"": ""solo5-evora"", ""type"": ""Physical"", ""dev_eui"": ""2856757000000005"", ""feature"": ""Marker"", ""category"": ""Arduino-MKR1310-Solo"", ""dev_name"": ""solo5-evora"", ""protocol"": ""LoRaWAN"", ""dev_profile"": ""Arduino-MKR-WAN-1310-solo""}}"
"b470b162-c486-4b8a-9632-b59a8a4f87cc","2e225144-f8bc-4af7-a7d4-2f4a4ee4a3ce","Marker0007","Marker","{""type"": ""Feature"", ""geometry"": {""type"": ""Point"", ""coordinates"": [-6.666904091835023, 38.855510861538356]}, ""properties"": {""name"": ""Marker0007"", ""type"": ""Physical"", ""dev_eui"": ""-"", ""feature"": ""Marker"", ""category"": ""Contadores"", ""dev_name"": ""-"", ""protocol"": ""LoRaWAN"", ""dev_profile"": ""-""}}"
"b4b16086-56ca-41e3-bcae-c87a5017e25b","bb57ca71-27ad-4506-833f-5639986f2345","LSE01-17","Marker","{""type"": ""Feature"", ""geometry"": {""type"": ""Point"", ""coordinates"": [-5.697076320648194, 38.996348931217945]}, ""properties"": {""name"": ""LSE01-17"", ""type"": ""Physical"", ""dev_eui"": ""a840418ee1882c30"", ""feature"": ""Marker"", ""category"": ""Dragino-LSE01"", ""dev_name"": ""LSE01-17"", ""protocol"": ""LoRaWAN"", ""dev_profile"": ""Dragino-LSE01""}}"
"b5cfcb6c-01f2-41c3-badc-5c72518a87e5","bb57ca71-27ad-4506-833f-5639986f2345","LLMS01-07","Marker","{""type"": ""Feature"", ""geometry"": {""type"": ""Point"", ""coordinates"": [-5.695885419845581, 38.99929199800624]}, ""properties"": {""name"": ""LLMS01-07"", ""type"": ""Physical"", ""dev_eui"": ""a84041231188cc09"", ""feature"": ""Marker"", ""category"": ""Dragino-LLMS01"", ""dev_name"": ""LLMS01-07"", ""protocol"": ""LoRaWAN"", ""dev_profile"": ""Dragino-LLMS01""}}"
"b74010a0-a323-404f-9db7-572587f4eb23","2e225144-f8bc-4af7-a7d4-2f4a4ee4a3ce","Marker0017","Marker","{""type"": ""Feature"", ""geometry"": {""type"": ""Point"", ""coordinates"": [-6.666748523712159, 38.85612114600815]}, ""properties"": {""name"": ""Marker0017"", ""type"": ""Physical"", ""dev_eui"": ""-"", ""feature"": ""Marker"", ""category"": ""Contadores"", ""dev_name"": ""-"", ""protocol"": ""LoRaWAN"", ""dev_profile"": ""-""}}"
"b756ce06-4844-4481-a52c-4ada44bb6857","00ba414a-ab4f-448d-9730-e188580d6b6a","LSE01-20","Marker","{""type"": ""Feature"", ""geometry"": {""type"": ""Point"", ""coordinates"": [-6.672070051267313, 38.85507391983904]}, ""properties"": {""name"": ""LSE01-20"", ""type"": ""Physical"", ""dev_eui"": ""a840410d81882c33"", ""feature"": ""Marker"", ""category"": ""Dragino-LSE01"", ""dev_name"": ""LSE01-20"", ""platform"": ""Chirpstack"", ""protocol"": ""LoRaWAN"", ""dev_profile"": ""Dragino-LSE01""}}"
"be3b2f0e-814b-4228-85aa-e08e0abf6814","2e225144-f8bc-4af7-a7d4-2f4a4ee4a3ce","Marker0020","Marker","{""type"": ""Feature"", ""geometry"": {""type"": ""Point"", ""coordinates"": [-6.6668879985809335, 38.85551504158677]}, ""properties"": {""name"": ""Marker0020"", ""type"": ""Physical"", ""dev_eui"": ""-"", ""feature"": ""Marker"", ""category"": ""Contadores"", ""dev_name"": ""-"", ""protocol"": ""LoRaWAN"", ""dev_profile"": ""-""}}"
"be3f9835-e4a5-406a-8328-15b94a0c6109","6194aab3-0730-4558-b5d6-64c56a0012a1","S1-01","Marker","{""type"": ""Feature"", ""geometry"": {""type"": ""Point"", ""coordinates"": [-6.341755986213685, 39.478212207568305]}, ""properties"": {""name"": ""S1-01"", ""type"": ""Physical"", ""dev_eui"": ""cc0de7000000cc4f"", ""feature"": ""Marker"", ""category"": ""Hydrodigit-S1"", ""dev_name"": ""S1-01"", ""protocol"": ""LoRaWAN"", ""dev_profile"": ""Hydrodigit-S1""}}"
"bf8d8e39-3567-49db-9bb8-778f765c1310","fd5d0bdf-8727-438c-af06-b6c3a7fdc261","solo1-elvas","Marker","{""type"": ""Feature"", ""geometry"": {""type"": ""Point"", ""coordinates"": [-7.147222, 38.906111]}, ""properties"": {""name"": ""solo1-elvas"", ""type"": ""Physical"", ""dev_eui"": ""2876673000000001"", ""feature"": ""Marker"", ""category"": ""Arduino-MKR1310-Solo"", ""dev_name"": ""solo1-elvas"", ""protocol"": ""LoRaWAN"", ""dev_profile"": ""Arduino-MKR-WAN-1310-solo""}}"
"c59f5a3e-15d0-4f24-9de1-74a8b16f1ebf","2e225144-f8bc-4af7-a7d4-2f4a4ee4a3ce","Marker0009","Marker","{""type"": ""Feature"", ""geometry"": {""type"": ""Point"", ""coordinates"": [-6.666861176490785, 38.85570732354884]}, ""properties"": {""name"": ""Marker0009"", ""type"": ""Physical"", ""dev_eui"": ""-"", ""feature"": ""Marker"", ""category"": ""Contadores"", ""dev_name"": ""-"", ""protocol"": ""LoRaWAN"", ""dev_profile"": ""-""}}"
"c68aa0a9-d956-4b73-90b3-c5030a36466b","00ba414a-ab4f-448d-9730-e188580d6b6a","LLMS01-06","Marker","{""type"": ""Feature"", ""geometry"": {""type"": ""Point"", ""coordinates"": [-6.67155495709136, 38.856502725805875]}, ""properties"": {""name"": ""LLMS01-06"", ""type"": ""Physical"", ""dev_eui"": ""a840419a0188cc08"", ""feature"": ""Marker"", ""category"": ""Dragino-LLMS01"", ""dev_name"": ""LLMS01-06"", ""protocol"": ""LoRaWAN"", ""dev_profile"": ""Dragino-LLMS01""}}"
"c7774100-8cec-45b7-b1df-071c70ec3bc7","00ba414a-ab4f-448d-9730-e188580d6b6a","LSE01-21","Marker","{""type"": ""Feature"", ""geometry"": {""type"": ""Point"", ""coordinates"": [-6.672155786987236, 38.855800851815296]}, ""properties"": {""name"": ""LSE01-21"", ""type"": ""Physical"", ""dev_eui"": ""a840410e51882c34"", ""feature"": ""Marker"", ""category"": ""Dragino-LSE01"", ""dev_name"": ""LSE01-21"", ""platform"": ""Chirpstack"", ""protocol"": ""LoRaWAN"", ""dev_profile"": ""Dragino-LSE01""}}"
"c82c1d08-1dd0-4938-9518-1f6ea9c14ff9","8069c292-977a-46ae-82f9-7eea2532f833","Dragino-LTC2","Marker","{""type"": ""Feature"", ""geometry"": {""type"": ""Point"", ""coordinates"": [-6.341745257377625, 39.478208062825345]}, ""properties"": {""name"": ""Dragino-LTC2"", ""type"": ""Physical"", ""dev_eui"": ""a8404196bc59bb3b"", ""feature"": ""Marker"", ""category"": ""Dragino-LTC2"", ""dev_name"": ""dragino-ltc2-device"", ""protocol"": ""LoRaWAN"", ""dev_profile"": ""Dragino-LTC2""}}"
